home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form
herthabsc,augsburg,0,1,0,0.4,0.4,0.2,0.5,0,0.5,1.2,1,0.5,0.5,1.6,1.5,3,7,8,0.2,0,0.4,0.6,0,0.5,0.5,0.8,2,0.5,1,0.4,0.5,0,0,2,-0.6
nuernberg,bremen,0,1,0,0.6,0,0.4,0.5,0,0.5,1,1,1,1,1.8,1.5,3,6,9,0.2,0.8,0,0.2,0.5,0,0.5,2.2,1,1,1,2.4,1.5,3,9,12,0.6
leverkusen,fckoeln,0,0,1,0.6,0.2,0.2,0.5,0.5,0,1.2,0.6,0.5,0,2,2,3,7,10,0.4,0.2,0.2,0.6,0.5,0,0.5,1.4,2.8,2.5,4,0.8,1.5,0,4,4,-0.4
klautern,mainz,1,0,0,0,0.4,0.6,0,0.5,0.5,0.4,1.6,0.5,2,0.4,0.5,0,1,2,-0.6,0.4,0.2,0.4,0.5,0.5,0,1.4,2,1.5,1,1.4,2,0,1,7,0
hamburg,mgladbach,0,0,1,0,0.2,0.8,0,0.5,0.5,1.2,3.2,2.5,3,0.2,0.5,0,0,1,-0.8,0.6,0.2,0.2,0.5,0,0.5,1.4,0.6,0.5,0.5,2,1.5,3,6,10,0.4
freiburg,vfbstuttgart,0,0,1,0.2,0.2,0.6,0.5,0,0.5,1.8,3.2,2,1,0.8,1.5,0,3,4,-0.4,0.4,0.2,0.4,0,0.5,0.5,1.4,0.6,0.5,1,1.4,0.5,3,3,7,0
hoffenheim,wolfsburg,1,0,0,0.6,0,0.4,0.5,0,0.5,1.8,0.8,1,1,1.8,1.5,3,6,9,0.2,0.4,0,0.6,0.33,0,0.67,1.2,1.8,1.33,2.33,1.2,1,3,3,6,-0.2
mainz,dortmund,0,0,1,0.33,0.17,0.5,0.33,0,0.67,1.33,2.17,1.33,2.67,1.17,1,0,1,4,-0.17,0.33,0.17,0.5,0,0.33,0.67,1.17,1,0.33,1,1.17,0.33,0,1,4,-0.17
schalke,freiburg,1,0,0,0.5,0,0.5,0.67,0,0.33,1.83,1.67,2,1,1.5,2,0,3,9,0,0.17,0.17,0.67,0,0.33,0.67,1.67,3,1.67,4.67,0.67,0.33,0,3,3,-0.5
vfbstuttgart,hamburg,0,0,1,0.5,0.17,0.33,0.67,0,0.33,1.5,0.67,2,0.33,1.67,2,3,6,7,0.17,0,0.17,0.83,0,0,1,1,2.83,0.33,3.33,0.17,0,0,0,1,-0.83
augsburg,hannover,0,1,0,0,0.5,0.5,0,0.33,0.67,1,2,1,2.67,0.5,0.33,1,1,2,-0.5,0.5,0.33,0.17,0.5,0,0.5,1.33,1.33,1,2,1.83,1.5,3,4,8,0.33
bremen,herthabsc,1,0,0,0.67,0.17,0.17,1,0,0,2,1,3,1,2.17,3,1,7,10,0.5,0.33,0.5,0.17,0.33,0.67,0,1.33,1.17,1.67,1.33,1.5,1.67,1,7,9,0.17
wolfsburg,klautern,1,0,0,0.33,0,0.67,0.5,0,0.5,1.17,2,1,1,1,1.5,0,3,3,-0.33,0.17,0.33,0.5,0,0.33,0.67,0.83,1.5,0.33,1.33,0.83,0.33,3,3,5,-0.33
mgladbach,nuernberg,1,0,0,0.67,0.17,0.17,0.67,0.33,0,1.33,0.5,2,0.67,2.17,2.33,3,6,10,0.5,0.5,0.17,0.33,0.67,0,0.33,1,1,1,1,1.67,2,1,7,7,0.17
dortmund,augsburg,1,0,0,0.43,0.14,0.43,0.67,0,0.33,1.29,1,2,1,1.43,2,3,3,7,0,0,0.57,0.43,0,0.67,0.33,0.86,1.71,1,1.33,0.57,0.67,1,2,2,-0.43
hoffenheim,bmuenchen,0,1,0,0.57,0,0.43,0.67,0,0.33,1.71,1,1.67,1,1.71,2,0,6,9,0.14,0.86,0,0.14,1,0,0,3,0.14,2,0,2.57,3,3,9,15,0.71
hannover,bremen,1,0,0,0.43,0.43,0.14,0.5,0.5,0,1.14,1.14,1.5,1,1.71,2,1,4,6,0.29,0.71,0.14,0.14,0.33,0.33,0.33,2,1,1,1,2.29,1.33,3,7,13,0.57
herthabsc,fckoeln,1,0,0,0.29,0.43,0.29,0.33,0.33,0.33,1.29,1.29,1,1,1.29,1.33,0,4,8,0,0.43,0.14,0.43,0.67,0,0.33,1.86,2.14,3,3,1.43,2,3,6,10,0
nuernberg,mainz,0,1,0,0.43,0.14,0.43,0.33,0.33,0.33,0.86,1,1,1,1.43,1.33,0,4,7,0,0.29,0.14,0.57,0.33,0.33,0.33,1.29,2.14,1.33,1.67,1,1.33,0,0,1,-0.29
freiburg,mgladbach,1,0,0,0.14,0.14,0.71,0.33,0,0.67,1.71,3.14,1.67,1.33,0.57,1,0,0,3,-0.57,0.71,0.14,0.14,0.67,0,0.33,1.29,0.43,0.67,0.33,2.29,2,3,9,12,0.57
hamburg,schalke,0,0,1,0.14,0.14,0.71,0,0.33,0.67,1.14,2.57,1.67,2.33,0.57,0.33,3,3,3,-0.57,0.57,0,0.43,0.33,0,0.67,2.14,1.71,1.67,2.33,1.71,1,3,3,9,0.14
klautern,vfbstuttgart,0,0,1,0.14,0.29,0.57,0.33,0.33,0.33,0.71,1.43,1.33,1.67,0.71,1.33,0,3,4,-0.43,0.43,0.14,0.43,0.33,0.33,0.33,1.43,0.86,1,1,1.43,1.33,0,6,6,0
leverkusen,wolfsburg,1,0,0,0.43,0.14,0.43,0.33,0.33,0.33,1,1.43,0.67,1.33,1.43,1.33,0,3,7,0,0.43,0,0.57,0.25,0,0.75,1.14,1.71,1.25,2.5,1.29,0.75,3,6,6,-0.14
bremen,dortmund,0,0,1,0.63,0.13,0.25,1,0,0,2,1.25,2.75,1,2,3,0,4,10,0.38,0.5,0.13,0.38,0.25,0.25,0.5,1.63,0.88,0.75,1,1.63,1,3,6,7,0.13
freiburg,hamburg,0,0,1,0.25,0.13,0.63,0.5,0,0.5,1.63,2.75,1.5,1,0.88,1.5,3,3,6,-0.38,0.13,0.13,0.75,0.25,0,0.75,1.13,2.5,0.75,2.75,0.5,0.75,0,3,3,-0.63
schalke,klautern,0,0,1,0.63,0,0.38,0.75,0,0.25,2.13,1.63,2.5,1.25,1.88,2.25,3,6,9,0.25,0.13,0.25,0.63,0,0.25,0.75,0.63,1.5,0.25,1.25,0.63,0.25,0,3,3,-0.5
mgladbach,leverkusen,0,1,0,0.63,0.13,0.25,0.75,0.25,0,1.13,0.5,1.75,0.5,2,2.5,0,6,9,0.38,0.5,0.13,0.38,0.5,0,0.5,1.25,1.38,1.25,1.5,1.63,1.5,3,3,7,0.13
hannover,bmuenchen,1,0,0,0.44,0.33,0.22,0.6,0.4,0,1.22,1.33,1.8,1.2,1.67,2.2,0,4,7,0.22,0.78,0.11,0.11,0.75,0.25,0,2.78,0.11,1.5,0,2.44,2.5,3,7,13,0.67
augsburg,bremen,0,1,0,0.11,0.44,0.44,0,0.5,0.5,0.78,1.78,0.75,2,0.78,0.5,3,4,5,-0.33,0.56,0.11,0.33,0.25,0.25,0.5,1.78,1.33,1.25,1.5,1.78,1,0,3,7,0.22
dortmund,fckoeln,1,0,0,0.56,0.11,0.33,0.75,0,0.25,1.67,0.78,2.5,0.75,1.78,2.25,3,9,9,0.22,0.44,0.11,0.44,0.5,0,0.5,1.67,2,2.25,3,1.44,1.5,3,6,9,0
klautern,freiburg,1,0,0,0.22,0.22,0.56,0.25,0.25,0.5,0.78,1.44,1,1.75,0.89,1,3,3,6,-0.33,0.22,0.11,0.67,0,0.25,0.75,1.56,2.67,1.75,4.5,0.78,0.25,0,3,3,-0.44
herthabsc,mainz,0,1,0,0.33,0.33,0.33,0.5,0.25,0.25,1.33,1.44,1.5,0.75,1.33,1.75,0,3,7,0,0.22,0.22,0.56,0.25,0.5,0.25,1.33,2.11,1.75,2,0.89,1.25,0,1,1,-0.33
hoffenheim,mgladbach,1,0,0,0.44,0.11,0.44,0.5,0.25,0.25,1.33,1,1.25,0.75,1.44,1.75,0,1,7,0,0.56,0.22,0.22,0.5,0,0.5,1.22,0.67,0.5,0.5,1.89,1.5,1,4,10,0.33
leverkusen,schalke,0,0,1,0.44,0.22,0.33,0.5,0.25,0.25,1.33,1.44,1.25,1.25,1.56,1.75,1,4,7,0.11,0.56,0,0.44,0.5,0,0.5,2,1.67,1.75,2,1.67,1.5,0,6,6,0.11
nuernberg,vfbstuttgart,0,1,0,0.33,0.22,0.44,0.25,0.5,0.25,1.11,1.33,1.5,1.5,1.22,1.25,0,1,5,-0.11,0.56,0.11,0.33,0.5,0.25,0.25,1.56,0.67,1.25,0.75,1.78,1.75,3,6,12,0.22
fckoeln,augsburg,1,0,0,0.4,0.1,0.5,0.4,0.2,0.4,1.5,2.3,1.2,1.2,1.3,1.4,0,3,9,-0.1,0.1,0.5,0.4,0.2,0.4,0.4,0.8,1.7,0.8,1.6,0.8,1,1,4,6,-0.3
mainz,bremen,0,0,1,0.2,0.3,0.5,0.2,0,0.8,1.2,1.9,1,2.2,0.9,0.6,1,2,2,-0.3,0.5,0.2,0.3,0.2,0.4,0.4,1.7,1.3,1.2,1.4,1.7,1,1,1,5,0.2
mgladbach,hannover,1,0,0,0.5,0.2,0.3,0.6,0.4,0,1.1,0.7,1.8,0.8,1.7,2.2,0,1,7,0.2,0.5,0.3,0.2,0.25,0.25,0.5,1.3,1.3,0.5,1.5,1.8,1,3,6,10,0.3
wolfsburg,herthabsc,0,0,1,0.4,0.1,0.5,0.75,0,0.25,1.2,1.7,1.25,0.75,1.3,2.25,1,4,7,-0.1,0.3,0.4,0.3,0.2,0.4,0.4,1.2,1.3,1.2,2,1.3,1,1,4,5,0
schalke,hoffenheim,1,0,0,0.6,0,0.4,0.6,0,0.4,1.9,1.5,2.2,1.4,1.8,1.8,3,6,9,0.2,0.5,0.1,0.4,0.4,0,0.6,1.3,0.9,1.4,1.2,1.6,1.2,3,4,7,0.1
hamburg,klautern,0,1,0,0.2,0.2,0.6,0,0.4,0.6,1.2,2.2,1.4,2,0.8,0.4,1,4,7,-0.4,0.3,0.2,0.5,0.2,0.2,0.6,0.8,1.3,0.6,1.2,1.1,0.8,3,6,9,-0.2
freiburg,leverkusen,0,0,1,0.2,0.1,0.7,0.4,0,0.6,1.4,2.5,1.4,1.2,0.7,1.2,0,3,3,-0.5,0.4,0.2,0.4,0.4,0.2,0.4,1.2,1.4,1.4,1.6,1.4,1.4,0,4,4,0
bmuenchen,nuernberg,1,0,0,0.7,0.1,0.2,0.8,0,0.2,2.6,0.3,3.8,0.2,2.2,2.4,0,4,10,0.5,0.3,0.3,0.4,0.4,0,0.6,1.2,1.4,0.8,1.2,1.2,1.2,1,2,3,-0.1
bremen,fckoeln,1,0,0,0.55,0.18,0.27,0.8,0,0.2,1.82,1.27,2.2,1.2,1.82,2.4,3,4,7,0.27,0.45,0.09,0.45,0.4,0,0.6,1.64,2.09,1.8,3.4,1.45,1.2,3,6,9,0
nuernberg,freiburg,0,0,1,0.27,0.27,0.45,0.2,0.6,0.2,1.09,1.64,1.6,1.6,1.09,1.2,0,1,2,-0.18,0.18,0.09,0.73,0,0.2,0.8,1.27,2.36,1.4,3.8,0.64,0.2,0,0,3,-0.55
leverkusen,hamburg,0,1,0,0.45,0.18,0.36,0.4,0.2,0.4,1.18,1.27,1,1.2,1.55,1.4,3,4,7,0.09,0.18,0.27,0.55,0.4,0,0.6,1.18,2.09,1,2.4,0.82,1.2,1,5,8,-0.36
hoffenheim,klautern,0,1,0,0.45,0.09,0.45,0.6,0.2,0.2,1.27,1.09,1.2,0.6,1.45,2,0,3,4,0,0.27,0.27,0.45,0.17,0.33,0.5,0.82,1.27,0.67,1.17,1.09,0.83,1,7,7,-0.18
hannover,schalke,0,1,0,0.45,0.27,0.27,0.67,0.33,0,1.27,1.36,1.83,1.17,1.64,2.33,0,3,7,0.18,0.64,0,0.36,0.6,0,0.4,2,1.45,1.6,1.6,1.91,1.8,3,6,12,0.27
mainz,vfbstuttgart,1,0,0,0.18,0.27,0.55,0.17,0,0.83,1.18,2,1,2.33,0.82,0.5,0,1,2,-0.36,0.45,0.27,0.27,0.4,0.4,0.2,1.55,0.82,1.4,1,1.64,1.6,1,5,8,0.18
dortmund,wolfsburg,1,0,0,0.55,0.18,0.27,0.8,0,0.2,1.91,0.73,3,0.6,1.82,2.4,1,7,13,0.27,0.36,0.09,0.55,0.17,0.17,0.67,1.27,1.82,1.17,2.33,1.18,0.67,0,4,7,-0.18
vfbstuttgart,augsburg,1,0,0,0.42,0.25,0.33,0.5,0.17,0.33,1.5,1,1.67,0.67,1.5,1.67,0,2,8,0.08,0.08,0.42,0.5,0.17,0.33,0.5,0.75,1.83,0.67,1.83,0.67,0.83,0,1,4,-0.42
mgladbach,bremen,1,0,0,0.58,0.17,0.25,0.67,0.33,0,1.25,0.75,1.83,0.83,1.92,2.33,3,6,7,0.33,0.58,0.17,0.25,0.33,0.33,0.33,1.92,1.33,1.5,1.33,1.92,1.33,3,7,7,0.33
bmuenchen,dortmund,0,0,1,0.75,0.08,0.17,0.83,0,0.17,2.67,0.33,3.83,0.17,2.33,2.5,3,6,10,0.58,0.58,0.17,0.25,0.33,0.33,0.33,2.17,0.75,1,0.83,1.92,1.33,3,7,13,0.33
wolfsburg,hannover,1,0,0,0.33,0.08,0.58,0.6,0,0.4,1.25,2.08,1.4,1.2,1.08,1.8,0,1,4,-0.25,0.42,0.33,0.25,0.2,0.2,0.6,1.33,1.42,0.6,1.6,1.58,0.8,1,4,7,0.17
freiburg,herthabsc,0,1,0,0.25,0.08,0.67,0.33,0,0.67,1.33,2.25,1.17,1.17,0.83,1,3,3,6,-0.42,0.33,0.33,0.33,0.33,0.33,0.33,1.33,1.42,1.5,2,1.33,1.33,0,4,7,0
hamburg,hoffenheim,1,0,0,0.17,0.33,0.5,0,0.5,0.5,1.25,2.08,1.33,1.83,0.83,0.5,1,3,6,-0.33,0.42,0.17,0.42,0.33,0,0.67,1.25,1.08,1.33,1.5,1.42,1,1,4,5,0
klautern,leverkusen,0,0,1,0.25,0.33,0.42,0.4,0.2,0.4,0.83,1.25,1,1.4,1.08,1.4,1,5,8,-0.17,0.42,0.25,0.33,0.5,0.17,0.33,1.25,1.33,1.33,1.33,1.5,1.67,1,4,8,0.08
fckoeln,mainz,0,1,0,0.42,0.08,0.5,0.5,0.17,0.33,1.67,2.17,1.5,1,1.33,1.67,0,3,6,-0.08,0.25,0.25,0.5,0.2,0.6,0.2,1.33,1.92,1.4,1.6,1,1.2,3,4,5,-0.25
schalke,nuernberg,1,0,0,0.58,0.08,0.33,0.67,0,0.33,2,1.5,2.33,1.33,1.83,2,1,7,10,0.25,0.25,0.25,0.5,0.33,0,0.67,1.08,1.67,0.67,1.67,1,1,0,1,2,-0.25
mainz,bmuenchen,1,0,0,0.23,0.31,0.46,0.29,0,0.71,1.31,1.85,1.29,2.14,1,0.86,1,4,5,-0.23,0.69,0.08,0.23,0.67,0.17,0.17,2.46,0.38,1.5,0.5,2.15,2.17,0,6,9,0.46
hoffenheim,freiburg,0,1,0,0.38,0.15,0.46,0.5,0.33,0.17,1.15,1.15,1.17,0.67,1.31,1.83,0,1,4,-0.08,0.23,0.15,0.62,0.17,0.17,0.67,1.38,2.23,1.5,3.33,0.85,0.67,1,4,4,-0.38
hannover,hamburg,0,1,0,0.38,0.31,0.31,0.57,0.43,0,1.31,1.62,1.86,1.29,1.46,2.14,0,1,4,0.08,0.23,0.31,0.46,0.33,0.17,0.5,1.31,1.92,1.17,2.33,1,1.17,3,5,9,-0.23
nuernberg,klautern,1,0,0,0.23,0.23,0.54,0.17,0.5,0.33,1,1.85,1.5,1.67,0.92,1,0,0,1,-0.31,0.23,0.31,0.46,0.14,0.43,0.43,0.77,1.31,0.71,1.14,1,0.86,0,2,8,-0.23
herthabsc,leverkusen,0,1,0,0.31,0.38,0.31,0.33,0.33,0.33,1.38,1.46,1.17,0.83,1.31,1.33,1,4,5,0,0.46,0.23,0.31,0.57,0.14,0.29,1.31,1.23,1.43,1.14,1.62,1.86,3,7,8,0.15
fckoeln,mgladbach,0,0,1,0.38,0.15,0.46,0.43,0.29,0.29,1.62,2.08,1.43,1,1.31,1.57,1,4,7,-0.08,0.62,0.15,0.23,0.5,0,0.5,1.54,0.69,0.67,0.67,2,1.5,3,9,10,0.38
dortmund,schalke,1,0,0,0.62,0.15,0.23,0.83,0,0.17,2.08,0.69,3.33,0.67,2,2.5,3,7,13,0.38,0.62,0.08,0.31,0.5,0.17,0.33,2.15,1.38,1.67,1.67,1.92,1.67,3,7,10,0.31
augsburg,wolfsburg,1,0,0,0.08,0.38,0.54,0,0.5,0.5,0.77,1.85,0.83,1.83,0.62,0.5,0,0,4,-0.46,0.38,0.08,0.54,0.14,0.14,0.71,1.46,2,1.14,2.71,1.23,0.57,3,3,7,-0.15
schalke,augsburg,1,0,0,0.57,0.07,0.36,0.71,0,0.29,2,1.43,2.57,1.14,1.79,2.14,0,4,10,0.21,0.14,0.36,0.5,0.14,0.29,0.57,0.86,1.71,0.71,1.86,0.79,0.71,3,3,4,-0.36
bmuenchen,bremen,1,0,0,0.64,0.07,0.29,0.71,0,0.29,2.43,0.57,3.29,0.29,2,2.14,0,3,6,0.36,0.57,0.14,0.29,0.29,0.29,0.43,1.79,1.5,1.29,1.86,1.86,1.14,3,6,10,0.29
mgladbach,dortmund,0,1,0,0.64,0.14,0.21,0.71,0.29,0,1.64,0.64,2.29,0.71,2.07,2.43,3,9,12,0.43,0.64,0.14,0.21,0.43,0.29,0.29,2.07,0.64,1,0.71,2.07,1.57,3,9,13,0.43
vfbstuttgart,fckoeln,0,1,0,0.43,0.21,0.36,0.57,0.14,0.29,1.43,1.07,1.71,0.71,1.5,1.86,0,3,5,0.07,0.36,0.14,0.5,0.33,0,0.67,1.5,2.14,1.83,3.33,1.21,1,0,1,4,-0.14
hamburg,nuernberg,1,0,0,0.21,0.36,0.43,0.14,0.43,0.43,1.29,1.86,1.43,1.57,1,0.86,1,5,7,-0.21,0.29,0.21,0.5,0.29,0,0.71,1,1.71,0.57,2,1.07,0.86,3,3,4,-0.21
vfbstuttgart,bmuenchen,0,0,1,0.4,0.27,0.33,0.5,0.25,0.25,1.47,1.13,1.75,0.88,1.47,1.75,1,4,5,0.07,0.67,0.07,0.27,0.57,0.14,0.29,2.53,0.6,1.57,0.86,2.07,1.86,3,3,9,0.4
fckoeln,freiburg,1,0,0,0.33,0.2,0.47,0.38,0.25,0.38,1.53,2.13,1.25,1.25,1.2,1.38,1,2,5,-0.13,0.2,0.27,0.53,0.14,0.29,0.57,1.33,2.07,1.43,3,0.87,0.71,1,3,6,-0.33
mainz,hamburg,0,1,0,0.27,0.33,0.4,0.38,0,0.63,1.47,1.87,1.5,2.13,1.13,1.13,1,5,8,-0.13,0.27,0.33,0.4,0.29,0.29,0.43,1.33,1.73,1.14,2.14,1.13,1.14,3,7,9,-0.13
dortmund,klautern,0,1,0,0.6,0.2,0.2,0.86,0,0.14,2,0.67,3.14,0.57,2,2.57,1,7,11,0.4,0.2,0.33,0.47,0.13,0.38,0.5,0.73,1.27,0.63,1.13,0.93,0.75,1,1,3,-0.27
hannover,leverkusen,0,1,0,0.33,0.4,0.27,0.5,0.5,0,1.27,1.53,1.75,1.25,1.4,2,1,2,3,0.07,0.47,0.27,0.27,0.5,0.25,0.25,1.47,1.27,1.63,1.38,1.67,1.75,3,7,11,0.2
augsburg,mgladbach,1,0,0,0.13,0.33,0.53,0.14,0.43,0.43,0.87,1.8,1,1.57,0.73,0.86,0,3,3,-0.4,0.6,0.2,0.2,0.57,0,0.43,1.6,0.67,1,0.57,2,1.71,1,7,13,0.4
herthabsc,schalke,0,0,1,0.27,0.47,0.27,0.29,0.43,0.29,1.47,1.53,1.43,1.14,1.27,1.29,1,3,6,0,0.6,0.07,0.33,0.43,0.14,0.43,2.07,1.4,1.43,1.71,1.87,1.43,3,6,10,0.27
bremen,wolfsburg,1,0,0,0.53,0.13,0.33,0.86,0,0.14,1.73,1.67,2.29,1.14,1.73,2.57,0,3,9,0.2,0.33,0.13,0.53,0.13,0.13,0.75,1.4,2,1,2.63,1.13,0.5,1,4,4,-0.2
hamburg,augsburg,0,1,0,0.25,0.38,0.38,0.25,0.38,0.38,1.25,1.63,1.5,1.38,1.13,1.13,1,5,9,-0.13,0.19,0.31,0.5,0.13,0.25,0.63,0.88,1.69,0.75,2,0.88,0.63,3,6,6,-0.31
schalke,bremen,1,0,0,0.63,0.06,0.31,0.75,0,0.25,2.06,1.38,2.63,1.13,1.94,2.25,3,6,10,0.31,0.56,0.13,0.31,0.25,0.25,0.5,1.88,1.63,1.25,2.13,1.81,1,3,6,9,0.25
bmuenchen,fckoeln,1,0,0,0.69,0.06,0.25,0.75,0,0.25,2.5,0.63,3.38,0.38,2.13,2.25,3,6,9,0.44,0.38,0.19,0.44,0.29,0.14,0.57,1.69,2,1.86,3.14,1.31,1,3,4,5,-0.06
klautern,hannover,0,1,0,0.19,0.38,0.44,0.29,0.29,0.43,0.75,1.25,0.86,1.43,0.94,1.14,1,2,3,-0.25,0.31,0.44,0.25,0.14,0.29,0.57,1.19,1.44,0.71,1.86,1.38,0.71,1,3,4,0.06
mgladbach,mainz,1,0,0,0.56,0.19,0.25,0.63,0.38,0,1.5,0.69,2.13,0.75,1.88,2.25,0,4,10,0.31,0.25,0.38,0.38,0.14,0.71,0.14,1.38,1.75,1.43,1.57,1.13,1.14,1,5,9,-0.13
wolfsburg,vfbstuttgart,1,0,0,0.31,0.13,0.56,0.57,0.14,0.29,1.38,2.13,1.86,1.29,1.06,1.86,0,1,4,-0.25,0.38,0.25,0.38,0.29,0.29,0.43,1.44,1.19,1.14,1.43,1.38,1.14,0,1,4,0
freiburg,augsburg,1,0,0,0.18,0.24,0.59,0.22,0.22,0.56,1.24,2.29,1.22,1.56,0.76,0.89,0,1,3,-0.41,0.18,0.35,0.47,0.11,0.33,0.56,0.88,1.65,0.78,1.89,0.88,0.67,1,4,7,-0.29
hamburg,dortmund,0,0,1,0.24,0.41,0.35,0.22,0.44,0.33,1.24,1.59,1.44,1.33,1.12,1.11,1,5,9,-0.12,0.59,0.24,0.18,0.44,0.33,0.22,2.06,0.71,1.33,0.78,2,1.67,3,5,11,0.41
wolfsburg,fckoeln,1,0,0,0.35,0.12,0.53,0.63,0.13,0.25,1.35,2,1.75,1.13,1.18,2,3,4,7,-0.18,0.35,0.18,0.47,0.25,0.13,0.63,1.59,2.06,1.63,3.13,1.24,0.88,0,4,5,-0.12
hoffenheim,hannover,0,1,0,0.35,0.24,0.41,0.38,0.5,0.13,1.12,1.12,1.13,0.75,1.29,1.63,1,4,5,-0.06,0.29,0.47,0.24,0.13,0.38,0.5,1.18,1.41,0.75,1.75,1.35,0.75,1,3,4,0.06
nuernberg,herthabsc,1,0,0,0.29,0.18,0.53,0.25,0.38,0.38,1,1.65,1.25,1.5,1.06,1.13,3,3,6,-0.24,0.24,0.47,0.29,0.22,0.56,0.22,1.41,1.53,1.44,1.78,1.18,1.22,1,2,4,-0.06
schalke,vfbstuttgart,1,0,0,0.65,0.06,0.29,0.78,0,0.22,2.24,1.29,2.89,1,2,2.33,3,9,12,0.35,0.35,0.24,0.41,0.25,0.25,0.5,1.35,1.18,1,1.38,1.29,1,0,1,4,-0.06
mainz,freiburg,1,0,0,0.22,0.33,0.44,0.33,0.11,0.56,1.33,1.78,1.33,1.89,1,1.11,0,1,5,-0.22,0.22,0.22,0.56,0.13,0.25,0.63,1.22,2.17,1.25,3.13,0.89,0.63,3,3,5,-0.33
herthabsc,hamburg,0,0,1,0.22,0.44,0.33,0.25,0.38,0.38,1.33,1.56,1.38,1.25,1.11,1.13,0,1,3,-0.11,0.22,0.39,0.39,0.25,0.38,0.38,1.22,1.78,1,1.88,1.06,1.13,0,2,6,-0.17
dortmund,hoffenheim,1,0,0,0.61,0.22,0.17,0.75,0.13,0.13,2.22,0.72,2.88,0.63,2.06,2.38,3,7,11,0.44,0.33,0.28,0.39,0.33,0,0.67,1.06,1.06,1.11,1.44,1.28,1,1,5,6,-0.06
augsburg,klautern,0,1,0,0.17,0.33,0.5,0.25,0.38,0.38,0.83,1.61,1,1.38,0.83,1.13,0,4,7,-0.33,0.17,0.44,0.39,0.11,0.44,0.44,0.72,1.17,0.67,1.11,0.94,0.78,1,3,4,-0.22
hannover,nuernberg,1,0,0,0.28,0.5,0.22,0.44,0.56,0,1.11,1.33,1.56,1.11,1.33,1.89,1,3,5,0.06,0.33,0.17,0.5,0.33,0,0.67,1.06,1.56,0.78,1.78,1.17,1,3,6,9,-0.17
fckoeln,schalke,0,0,1,0.33,0.17,0.5,0.44,0.22,0.33,1.5,2,1.56,1.11,1.17,1.56,0,3,4,-0.17,0.67,0.06,0.28,0.5,0.13,0.38,2.28,1.28,1.5,1.63,2.06,1.63,3,9,12,0.39
bmuenchen,wolfsburg,1,0,0,0.67,0.06,0.28,0.78,0,0.22,2.44,0.72,3.33,0.33,2.06,2.33,0,6,9,0.39,0.39,0.11,0.5,0.11,0.11,0.78,1.33,1.89,1,2.78,1.28,0.44,3,6,7,-0.11
hamburg,bmuenchen,0,1,0,0.26,0.37,0.37,0.2,0.4,0.4,1.26,1.74,1.4,1.7,1.16,1,3,4,8,-0.11,0.68,0.05,0.26,0.56,0.11,0.33,2.42,0.68,1.56,1.11,2.11,1.78,3,6,12,0.42
freiburg,bremen,0,1,0,0.21,0.21,0.58,0.3,0.2,0.5,1.21,2.21,1.2,1.4,0.84,1.1,0,3,4,-0.37,0.47,0.21,0.32,0.2,0.3,0.5,1.63,1.68,1,2.2,1.63,0.9,1,2,5,0.16
nuernberg,dortmund,0,0,1,0.32,0.16,0.53,0.33,0.33,0.33,1,1.53,1.33,1.33,1.11,1.33,0,6,6,-0.21,0.63,0.21,0.16,0.5,0.3,0.2,2.26,0.74,1.7,0.8,2.11,1.8,3,9,11,0.47
klautern,fckoeln,0,0,1,0.16,0.47,0.37,0.22,0.44,0.33,0.79,1.21,0.78,1.22,0.95,1.11,1,3,5,-0.21,0.32,0.16,0.53,0.22,0.11,0.67,1.47,2.11,1.44,2.89,1.11,0.78,0,0,4,-0.21
herthabsc,hannover,0,0,1,0.21,0.42,0.37,0.22,0.33,0.44,1.32,1.58,1.33,1.33,1.05,1,0,1,2,-0.16,0.32,0.47,0.21,0.11,0.44,0.44,1.11,1.26,0.67,1.56,1.42,0.78,3,5,7,0.11
schalke,mainz,0,1,0,0.68,0.05,0.26,0.8,0,0.2,2.37,1.26,2.9,1,2.11,2.4,3,9,15,0.42,0.26,0.32,0.42,0.11,0.56,0.33,1.42,1.74,1.33,1.67,1.11,0.89,3,3,5,-0.16
leverkusen,vfbstuttgart,0,1,0,0.42,0.32,0.26,0.44,0.22,0.33,1.37,1.32,1.33,1.44,1.58,1.56,1,4,8,0.16,0.32,0.21,0.47,0.22,0.22,0.56,1.26,1.37,1,1.56,1.16,0.89,0,0,1,-0.16
wolfsburg,freiburg,1,0,0,0.35,0.15,0.5,0.6,0.2,0.2,1.2,1.8,1.5,0.9,1.2,2,1,4,7,-0.15,0.2,0.25,0.55,0.11,0.22,0.67,1.25,2.2,1.22,3.11,0.85,0.56,1,4,4,-0.35
