season,round,home_team,away_team,home_win,draw,away_win,home_prob_total_wins,home_prob_total_draws,home_prob_total_loses,prob_total_home_wins,prob_total_home_draws,prob_total_home_loses,home_avg_total_goles_scored,home_avg_total_goles_conceded,avg_total_home_goles_scored,avg_total_home_goles_conceded,home_avg_total_points,avg_total_home_points,home_point_1_back,home_point_3_back,home_point_5_back,home_team_form,away_prob_total_wins,away_prob_total_draws,away_prob_total_loses,prob_total_away_wins,prob_total_away_draws,prob_total_away_loses,away_avg_total_goles_scored,away_avg_total_goles_conceded,avg_total_away_goles_scored,avg_total_away_goles_conceded,away_avg_total_points,avg_total_away_points,away_point_1_back,away_point_3_back,away_point_5_back,away_team_form,home_win_0_proba,home_win_1_proba
2005,24,seongnam_fc,sangju_sangmu,1,0,0,0.48,0.22,0.22,0.7,0.1,0.2,1.57,0.91,1.8,0.9,1.65,2.2,3,9,12,0.26,0.13,0.17,0.61,0.3,0.1,0.6,0.87,1.52,1.3,1.6,0.57,1,0,0,4,-0.48,0.3548693876,0.6451306124
2005,24,jeju_united,suwon_bluewings,1,0,0,0.43,0.22,0.26,0.5,0.2,0.3,0.96,0.7,1.3,1,1.52,1.7,3,6,9,0.17,0.26,0.39,0.3,0.36,0.36,0.27,1.22,1.3,1.64,1.36,1.17,1.45,0,2,5,-0.04,0.4729207527,0.5270792473
2005,24,pohang_steelers,ulsan_hyundai,1,0,0,0.43,0.26,0.26,0.64,0.18,0.18,1.04,0.83,1.18,0.73,1.57,2.09,3,5,8,0.17,0.55,0.14,0.27,0.7,0.1,0.2,1.23,0.91,1.8,1.2,1.77,2.2,3,9,13,0.27,0.6351252854,0.3648747146
2006,6,seongnam_fc,pohang_steelers,1,0,0,0.8,0.2,0,1,0,0,1.8,0.6,2,0.5,2.6,3,1,7,13,0.8,0.6,0.2,0.2,0.5,0.5,0,1.8,0.8,2.5,1,2,2,3,4,10,0.4,0.5337835303,0.4662164697
2006,7,seongnam_fc,busan_ipark,1,0,0,0.83,0.17,0,1,0,0,1.83,0.67,2,0.67,2.67,3,3,7,13,0.83,0,0.5,0.5,0,0.33,0.67,1.17,1.83,1.33,2.33,0.5,0.33,1,2,3,-0.5,0.2726144816,0.7273855184
2006,8,daejeon,incheon_united,1,0,0,0.29,0.57,0.14,0.25,0.5,0.25,0.43,0.29,0.25,0.25,1.43,1.25,3,5,7,0.14,0.29,0.57,0.14,0.25,0.5,0.25,1,0.71,1,1,1.43,1.25,1,3,4,0.14,0.5781070311,0.4218929689
2006,8,jeonbuk_fc,sangju_sangmu,1,0,0,0.29,0.57,0.14,0.33,0.67,0,1,1,1.33,1,1.43,1.67,1,5,9,0.14,0.14,0.43,0.43,0,0.33,0.67,0.43,1,0.33,1.33,0.86,0.33,1,5,6,-0.29,0.5201198836,0.4798801164
2006,9,pohang_steelers,daejeon,1,0,0,0.5,0.25,0.25,0.5,0.25,0.25,1.63,1,1.5,1,1.75,1.75,3,4,8,0.25,0.38,0.5,0.13,0.33,0.67,0,0.5,0.25,0.67,0.33,1.63,1.67,3,7,9,0.25,0.5881194729,0.4118805271
2006,10,sangju_sangmu,jeju_united,1,0,0,0.11,0.44,0.44,0.25,0.5,0.25,0.44,1,0.5,0.75,0.78,1.25,1,2,6,-0.33,0.11,0.44,0.44,0,0.6,0.4,0.67,1,0.6,1,0.78,0.6,3,4,5,-0.33,0.6630967664,0.3369032336
2006,11,seongnam_fc,fc_seoul,1,0,0,0.7,0.2,0.1,0.8,0,0.2,1.6,0.8,2,1.2,2.3,2.4,3,4,10,0.6,0.2,0.7,0.1,0.4,0.6,0,0.8,0.5,1.2,0.4,1.3,1.8,1,3,4,0.1,0.4578450903,0.5421549097
2006,11,busan_ipark,jeonbuk_fc,1,0,0,0.2,0.3,0.5,0.2,0.4,0.4,1.7,1.9,1.2,1.4,0.9,1,3,6,7,-0.3,0.3,0.5,0.2,0.2,0.6,0.2,0.9,0.9,0.6,0.8,1.4,1.2,0,4,8,0.1,0.6086960668,0.3913039332
2006,11,gyeongnam_fc,suwon_bluewings,1,0,0,0.1,0.5,0.4,0,0.8,0.2,0.6,1,0.2,0.4,0.8,0.8,0,1,3,-0.3,0.3,0.6,0.1,0.4,0.6,0,0.7,0.7,0.6,0.2,1.5,1.8,0,4,8,0.2,0.6119977033,0.3880022967
2006,12,fc_seoul,busan_ipark,1,0,0,0.18,0.64,0.18,0,0.8,0.2,0.73,0.64,0.4,0.6,1.18,0.8,0,2,3,0,0.27,0.27,0.45,0.2,0.2,0.6,1.82,1.82,2.2,2.4,1.09,0.8,3,9,9,-0.18,0.6040955694,0.3959044306
2006,12,ulsan_hyundai,daegu_fc,1,0,0,0.18,0.45,0.36,0.33,0.33,0.33,0.82,1.27,1.17,1.33,1,1.33,1,2,4,-0.18,0.09,0.64,0.27,0.2,0.6,0.2,1.09,1.27,0.6,0.6,0.91,1.2,1,3,7,-0.18,0.5716000737,0.4283999263
2006,12,jeonbuk_fc,gyeongnam_fc,1,0,0,0.27,0.45,0.27,0.4,0.4,0.2,0.91,1.09,1.2,1,1.27,1.6,0,1,5,0,0.18,0.45,0.36,0.2,0.2,0.6,0.73,1,1,1.6,1,0.8,3,3,5,-0.18,0.616520221,0.383479779
2006,12,jeonnam_dragons,incheon_united,1,0,0,0.09,0.91,0,0.2,0.8,0,1,0.91,1,0.8,1.18,1.4,1,3,5,0.09,0.18,0.64,0.18,0.17,0.5,0.33,0.91,0.82,1,1.17,1.18,1,1,3,4,0,0.543279641,0.456720359
2006,13,daejeon,jeonnam_dragons,1,0,0,0.25,0.58,0.17,0.33,0.5,0.17,0.92,0.83,0.33,0.17,1.33,1.5,1,3,6,0.08,0.17,0.83,0,0,1,0,1.17,0.83,1,1,1.33,1,3,5,7,0.17,0.5635303998,0.4364696002
2006,13,daegu_fc,sangju_sangmu,1,0,0,0.08,0.58,0.33,0,0.67,0.33,1,1.25,1.5,1.83,0.83,0.67,0,2,4,-0.25,0.17,0.5,0.33,0,0.5,0.5,0.75,1,0.5,1.17,1,0.5,1,5,6,-0.17,0.6113705726,0.3886294274
2006,14,seongnam_fc,daejeon,1,0,0,0.69,0.23,0.08,0.83,0,0.17,1.54,0.69,2,1,2.31,2.5,1,7,10,0.62,0.31,0.54,0.15,0.17,0.67,0.17,1,0.77,1.5,1.5,1.46,1.17,3,5,6,0.15,0.4855654666,0.5144345334
2006,15,busan_ipark,daejeon,1,0,0,0.21,0.36,0.43,0.29,0.43,0.29,1.57,1.79,1.29,1.14,1,1.29,1,2,8,-0.21,0.29,0.5,0.21,0.14,0.57,0.29,0.93,1,1.29,1.86,1.36,1,0,4,6,0.07,0.5785990355,0.4214009645
2006,15,suwon_bluewings,jeju_united,1,0,0,0.21,0.57,0.21,0.14,0.57,0.29,0.86,1,1,1.43,1.21,1,1,2,2,0,0.14,0.43,0.43,0,0.57,0.43,0.71,1.07,0.43,1,0.86,0.57,3,4,5,-0.29,0.5894061353,0.4105938647
2006,15,ulsan_hyundai,jeonnam_dragons,1,0,0,0.21,0.5,0.29,0.43,0.29,0.29,0.71,1,1.14,1.14,1.14,1.57,1,5,7,-0.07,0.14,0.79,0.07,0,0.86,0.14,1.07,0.93,0.86,1.14,1.21,0.86,1,4,6,0.07,0.5726846371,0.4273153629
2006,15,pohang_steelers,sangju_sangmu,1,0,0,0.5,0.36,0.14,0.43,0.43,0.14,1.57,1,1.57,1.14,1.86,1.71,1,5,9,0.36,0.14,0.5,0.36,0,0.43,0.57,0.71,1,0.57,1.29,0.93,0.43,1,2,6,-0.21,0.4213251148,0.5786748852
2006,16,daejeon,gyeongnam_fc,1,0,0,0.27,0.47,0.27,0.43,0.43,0.14,1,1.2,0.57,0.14,1.27,1.71,0,3,5,0,0.2,0.4,0.4,0.14,0.14,0.71,0.87,1.2,0.86,1.71,1,0.57,1,4,7,-0.2,0.5396700003,0.4603299997
2006,16,jeju_united,jeonbuk_fc,1,0,0,0.13,0.4,0.47,0.29,0.29,0.43,0.73,1.13,1,1.14,0.8,1.14,0,4,5,-0.33,0.27,0.47,0.27,0.14,0.57,0.29,1.07,1.13,0.86,1.29,1.27,1,0,2,5,0,0.6060297087,0.3939702913
2006,16,fc_seoul,pohang_steelers,1,0,0,0.27,0.53,0.2,0.14,0.71,0.14,1.13,0.87,1.14,0.86,1.33,1.14,3,4,7,0.07,0.53,0.33,0.13,0.57,0.29,0.14,1.6,1,1.57,0.86,1.93,2,3,5,9,0.4,0.6681156084,0.3318843916
2006,16,jeonnam_dragons,sangju_sangmu,1,0,0,0.13,0.73,0.13,0.29,0.71,0,1,0.93,1.29,0.71,1.13,1.57,0,1,5,0,0.13,0.47,0.4,0,0.38,0.63,0.73,1.07,0.63,1.38,0.87,0.38,0,1,3,-0.27,0.4817888171,0.5182111829
2006,17,gyeongnam_fc,daegu_fc,1,0,0,0.19,0.38,0.44,0.25,0.63,0.13,0.88,1.31,0.88,0.75,0.94,1.38,0,1,4,-0.25,0.19,0.5,0.31,0.25,0.5,0.25,1.13,1.25,0.88,0.75,1.06,1.25,3,4,7,-0.13,0.642250688,0.357749312
2006,17,fc_seoul,jeju_united,1,0,0,0.31,0.5,0.19,0.25,0.63,0.13,1.25,0.88,1.38,0.88,1.44,1.38,3,7,10,0.13,0.19,0.38,0.44,0,0.5,0.5,0.81,1.13,0.5,1.13,0.94,0.5,3,6,7,-0.25,0.5246578686,0.4753421314
2006,17,pohang_steelers,jeonnam_dragons,1,0,0,0.5,0.31,0.19,0.5,0.38,0.13,1.56,1.13,1.63,1.13,1.81,1.88,0,4,8,0.31,0.19,0.69,0.13,0,0.75,0.25,1.06,0.88,0.75,1.13,1.25,0.75,3,4,7,0.06,0.517224257,0.482775743
2006,18,busan_ipark,sangju_sangmu,1,0,0,0.24,0.35,0.41,0.33,0.33,0.33,1.65,1.82,1.56,1.44,1.06,1.33,1,4,6,-0.18,0.18,0.41,0.41,0,0.33,0.67,0.71,1.06,0.56,1.44,0.94,0.33,3,3,4,-0.24,0.6374551716,0.3625448284
2006,19,pohang_steelers,seongnam_fc,1,0,0,0.5,0.33,0.17,0.56,0.33,0.11,1.5,1.06,1.67,1.11,1.83,2,1,4,8,0.33,0.61,0.22,0.17,0.56,0.33,0.11,1.44,0.61,1.11,0.44,2.06,2,1,1,7,0.44,0.611830345,0.388169655
2006,19,suwon_bluewings,ulsan_hyundai,1,0,0,0.33,0.5,0.17,0.22,0.56,0.22,1.06,1,1.11,1.33,1.5,1.22,3,7,11,0.17,0.33,0.44,0.22,0.22,0.56,0.22,0.78,0.83,0.44,0.67,1.44,1.22,3,7,11,0.11,0.5919202372,0.4080797628
2006,20,daegu_fc,fc_seoul,1,0,0,0.21,0.42,0.37,0.11,0.44,0.44,1.26,1.37,1.33,1.78,1.05,0.78,3,3,6,-0.16,0.32,0.47,0.21,0.33,0.33,0.33,1.16,0.84,1,0.89,1.42,1.33,1,4,10,0.11,0.6185679083,0.3814320917
2006,20,suwon_bluewings,sangju_sangmu,1,0,0,0.37,0.47,0.16,0.3,0.5,0.2,1.05,0.95,1.1,1.2,1.58,1.4,3,7,13,0.21,0.16,0.37,0.47,0,0.3,0.7,0.63,1.11,0.5,1.5,0.84,0.3,0,3,3,-0.32,0.4848803259,0.5151196741
2006,21,pohang_steelers,busan_ipark,1,0,0,0.5,0.35,0.15,0.6,0.3,0.1,1.55,1.1,1.8,1.2,1.85,2.1,1,5,8,0.35,0.3,0.3,0.4,0.22,0.33,0.44,1.65,1.7,1.89,2.11,1.2,1,0,6,7,-0.1,0.4481341995,0.5518658005
2006,21,incheon_united,daejeon,1,0,0,0.25,0.55,0.2,0.2,0.7,0.1,1,1,0.8,0.6,1.3,1.3,1,7,10,0.05,0.25,0.45,0.3,0.1,0.6,0.3,1,1.15,1.3,1.9,1.2,0.9,0,1,5,-0.05,0.4615816633,0.5384183367
2006,21,seongnam_fc,gyeongnam_fc,1,0,0,0.6,0.2,0.2,0.67,0.11,0.22,1.5,0.7,1.78,0.78,2,2.11,3,4,4,0.4,0.25,0.3,0.45,0.22,0.11,0.67,0.9,1.3,0.89,1.67,1.05,0.78,0,3,6,-0.2,0.3731138272,0.6268861728
2006,21,sangju_sangmu,jeonbuk_fc,1,0,0,0.15,0.35,0.5,0.33,0.44,0.22,0.6,1.1,0.78,0.67,0.8,1.44,0,0,3,-0.35,0.25,0.4,0.35,0.2,0.5,0.3,0.95,1.15,0.8,1.1,1.15,1.1,1,4,4,-0.1,0.6363576116,0.3636423884
2006,21,jeonnam_dragons,suwon_bluewings,1,0,0,0.2,0.6,0.2,0.33,0.56,0.11,1.05,0.95,1.33,0.89,1.2,1.56,3,4,7,0,0.4,0.45,0.15,0.44,0.44,0.11,1.05,0.9,1,0.67,1.65,1.78,3,9,13,0.25,0.6150438887,0.3849561113
2006,22,gyeongnam_fc,busan_ipark,1,0,0,0.24,0.29,0.48,0.27,0.45,0.27,0.86,1.38,0.91,1,1,1.27,0,3,6,-0.24,0.29,0.29,0.43,0.2,0.3,0.5,1.62,1.81,1.8,2.3,1.14,0.9,0,3,7,-0.14,0.568232159,0.431767841
2006,22,daegu_fc,incheon_united,1,0,0,0.24,0.43,0.33,0.2,0.4,0.4,1.24,1.24,1.4,1.6,1.14,1,1,7,7,-0.1,0.29,0.52,0.19,0.3,0.4,0.3,1,0.95,1.2,1.4,1.38,1.3,3,7,13,0.1,0.5958094881,0.4041905119
2006,22,jeonbuk_fc,jeonnam_dragons,1,0,0,0.24,0.38,0.38,0.3,0.3,0.4,0.95,1.19,1.1,1.2,1.1,1.2,0,1,4,-0.14,0.24,0.57,0.19,0.09,0.64,0.27,1.05,0.9,0.82,1,1.29,0.91,3,6,7,0.05,0.6571418356,0.3428581644
2006,23,pohang_steelers,gyeongnam_fc,1,0,0,0.5,0.32,0.18,0.64,0.27,0.09,1.64,1.14,2,1.18,1.82,2.18,0,4,8,0.32,0.27,0.27,0.45,0.2,0.1,0.7,0.86,1.32,0.8,1.8,1.09,0.7,3,3,6,-0.18,0.4965932995,0.5034067005
2006,23,jeju_united,sangju_sangmu,1,0,0,0.18,0.41,0.41,0.27,0.36,0.36,0.82,1.09,1,1.09,0.95,1.18,1,5,6,-0.23,0.18,0.32,0.5,0,0.27,0.73,0.64,1.14,0.45,1.45,0.86,0.27,0,3,3,-0.32,0.5686119467,0.4313880533
2006,23,incheon_united,ulsan_hyundai,1,0,0,0.27,0.5,0.23,0.27,0.64,0.09,1.05,1.05,0.82,0.55,1.32,1.45,0,4,10,0.05,0.27,0.5,0.23,0.18,0.55,0.27,0.82,0.91,0.55,0.82,1.32,1.09,1,3,6,0.05,0.5379656365,0.4620343635
2006,24,ulsan_hyundai,daejeon,1,0,0,0.26,0.48,0.26,0.36,0.45,0.18,0.78,0.91,1.09,1,1.26,1.55,0,2,3,0,0.26,0.39,0.35,0.09,0.55,0.36,0.96,1.13,1.18,1.82,1.17,0.82,0,3,4,-0.09,0.5136724745,0.4863275255
2006,24,suwon_bluewings,gyeongnam_fc,1,0,0,0.43,0.39,0.17,0.42,0.42,0.17,1.13,0.83,1.25,1,1.7,1.67,3,6,12,0.26,0.26,0.26,0.48,0.18,0.09,0.73,0.83,1.35,0.73,1.82,1.04,0.64,0,3,6,-0.22,0.4403238233,0.5596761767
2006,24,jeonnam_dragons,jeju_united,1,0,0,0.22,0.52,0.26,0.36,0.45,0.18,0.96,0.96,1.18,0.91,1.17,1.55,0,3,6,-0.04,0.22,0.39,0.39,0.09,0.45,0.45,0.83,1.04,0.64,1.09,1.04,0.73,3,5,8,-0.17,0.5744740858,0.4255259142
2006,25,gyeongnam_fc,jeonbuk_fc,1,0,0,0.25,0.25,0.5,0.33,0.42,0.25,0.79,1.38,0.92,0.92,1,1.42,0,3,3,-0.25,0.25,0.38,0.38,0.17,0.5,0.33,1,1.25,1,1.33,1.13,1,0,4,5,-0.13,0.5895198729,0.4104801271
2006,25,daejeon,sangju_sangmu,1,0,0,0.25,0.38,0.38,0.42,0.25,0.33,0.96,1.21,0.75,0.5,1.13,1.5,0,3,3,-0.13,0.21,0.29,0.5,0,0.25,0.75,0.67,1.08,0.42,1.42,0.92,0.25,3,3,6,-0.29,0.5976817066,0.4023182934
2006,25,pohang_steelers,suwon_bluewings,1,0,0,0.5,0.33,0.17,0.67,0.25,0.08,1.63,1.08,2,1.08,1.83,2.25,1,4,8,0.33,0.46,0.38,0.17,0.45,0.36,0.18,1.17,0.79,1,0.64,1.75,1.73,3,9,12,0.29,0.5834393968,0.4165606032
2006,26,fc_seoul,gyeongnam_fc,1,0,0,0.32,0.48,0.2,0.25,0.67,0.08,1.24,0.92,1.42,1,1.44,1.42,1,5,9,0.12,0.28,0.24,0.48,0.17,0.08,0.75,0.88,1.32,0.67,1.83,1.08,0.58,3,3,6,-0.2,0.5283482216,0.4716517784
2007,8,suwon_bluewings,jeju_united,1,0,0,0.43,0.43,0.14,0.67,0.33,0,1,0.86,1.33,0.67,1.71,2.33,1,5,8,0.29,0.29,0.14,0.57,0.33,0,0.67,0.71,1,0.33,0.67,1,1,1,1,4,-0.29,0.5507398212,0.4492601788
2007,9,gyeongnam_fc,daegu_fc,1,0,0,0.38,0.25,0.38,0,0,1,1.5,1.25,0.67,2.33,1.38,0,3,6,7,0,0.38,0.25,0.38,0.25,0.25,0.5,1.5,1.5,1,1.5,1.38,1,3,7,10,0,0.6658737511,0.3341262489
2007,9,jeonnam_dragons,pohang_steelers,1,0,0,0.13,0.75,0.13,0.25,0.5,0.25,0.75,0.75,0.25,0.25,1.13,1.25,1,3,7,0,0.38,0.38,0.25,0.75,0.25,0,1.13,1,1.75,0.75,1.5,2.5,0,2,5,0.13,0.5757410518,0.4242589482
2007,10,seongnam_fc,busan_ipark,1,0,0,0.67,0.33,0,0.4,0.6,0,1.89,0.56,1.6,0.8,2.33,1.8,3,7,11,0.67,0.22,0.22,0.56,0.25,0.5,0.25,0.89,1.56,1.25,1.25,0.89,1.25,1,2,5,-0.33,0.293541074,0.706458926
2007,10,suwon_bluewings,incheon_united,1,0,0,0.56,0.33,0.11,0.75,0.25,0,1.44,0.78,1.75,0.5,2,2.5,3,7,11,0.44,0.33,0.33,0.33,0.5,0.5,0,1.33,1.33,1.25,0.5,1.33,2,1,2,8,0,0.4246995235,0.5753004765
2007,10,gyeongnam_fc,jeonnam_dragons,1,0,0,0.44,0.22,0.33,0.25,0,0.75,1.44,1.11,0.75,1.75,1.56,0.75,3,6,9,0.11,0.22,0.67,0.11,0,1,0,0.89,0.78,1.25,1.25,1.33,1,3,5,9,0.11,0.5617019968,0.4382980032
2007,10,ulsan_hyundai,sangju_sangmu,1,0,0,0.33,0.33,0.33,0.25,0.5,0.25,1.22,1.44,1.25,1.75,1.33,1.25,0,1,2,0,0,0.44,0.56,0,0.25,0.75,0.67,1.56,1,2,0.44,0.25,0,2,3,-0.56,0.4789617382,0.5210382618
2007,11,jeonbuk_fc,daegu_fc,1,0,0,0.4,0.2,0.4,0,0.25,0.75,1.3,1.2,0.5,1.75,1.4,0.25,1,4,7,0,0.3,0.3,0.4,0.2,0.2,0.6,1.3,1.4,0.8,1.4,1.2,0.8,1,4,8,-0.1,0.5971165938,0.4028834062
2007,12,ulsan_hyundai,incheon_united,1,0,0,0.45,0.27,0.27,0.4,0.4,0.2,1.55,1.27,1.8,1.4,1.64,1.6,3,6,7,0.18,0.27,0.27,0.45,0.4,0.4,0.2,1.09,1.36,1,0.6,1.09,1.6,0,1,2,-0.18,0.5027870501,0.4972129499
2007,12,daejeon,jeju_united,1,0,0,0.09,0.64,0.27,0,0.8,0.2,1,1.18,0.8,1.2,0.91,0.8,1,3,5,-0.18,0.36,0.18,0.45,0.4,0,0.6,0.82,1.09,0.4,1,1.27,1.2,1,7,8,-0.09,0.654127623,0.345872377
2007,12,jeonnam_dragons,jeonbuk_fc,1,0,0,0.18,0.64,0.18,0.4,0.4,0.2,0.82,0.91,0.6,0.4,1.18,1.6,1,4,6,0,0.45,0.18,0.36,0.67,0.17,0.17,1.55,1.18,1.83,0.83,1.55,2.17,3,4,10,0.09,0.6613772906,0.3386227094
2007,12,gyeongnam_fc,sangju_sangmu,1,0,0,0.45,0.27,0.27,0.4,0,0.6,1.45,1,1,1.4,1.64,1.2,1,7,10,0.18,0,0.36,0.64,0,0.2,0.8,0.55,1.73,0.8,2.4,0.36,0.2,0,0,2,-0.64,0.3585905873,0.6414094127
2007,13,seongnam_fc,daegu_fc,1,0,0,0.67,0.33,0,0.5,0.5,0,1.75,0.5,1.67,0.83,2.33,2,1,7,11,0.67,0.25,0.33,0.42,0.17,0.17,0.67,1.25,1.58,0.83,1.83,1.08,0.67,1,2,5,-0.17,0.3476827589,0.6523172411
2007,13,suwon_bluewings,gyeongnam_fc,1,0,0,0.5,0.33,0.17,0.67,0.17,0.17,1.25,0.75,1.5,0.67,1.83,2.17,1,4,10,0.33,0.5,0.25,0.25,0.5,0.5,0,1.67,0.92,1.83,0.67,1.75,2,3,7,13,0.25,0.597758348,0.402241652
2007,13,jeonbuk_fc,jeju_united,1,0,0,0.42,0.17,0.42,0.2,0.2,0.6,1.42,1.17,1.2,1.6,1.42,0.8,0,4,7,0,0.33,0.17,0.5,0.33,0,0.67,0.75,1.08,0.33,1,1.17,1,0,4,7,-0.17,0.5655486953,0.4344513047
2007,14,jeju_united,busan_ipark,1,0,0,0.31,0.15,0.54,0.33,0.33,0.33,0.77,1.15,1.17,1.17,1.08,1.33,0,1,7,-0.23,0.15,0.31,0.54,0.17,0.5,0.33,0.85,1.54,1.17,1.33,0.77,1,0,2,3,-0.38,0.5432808295,0.4567191705
2007,14,daegu_fc,fc_seoul,1,0,0,0.23,0.31,0.46,0.33,0.5,0.17,1.15,1.69,1.67,1.33,1,1.5,0,1,2,-0.23,0.23,0.62,0.15,0.17,0.83,0,0.54,0.54,0.5,0.33,1.31,1.33,1,3,5,0.08,0.6346804631,0.3653195369
2007,14,pohang_steelers,incheon_united,1,0,0,0.31,0.38,0.31,0,0.5,0.5,0.85,0.85,0.33,1,1.31,0.5,1,5,5,0,0.23,0.31,0.46,0.33,0.33,0.33,1.08,1.38,0.83,0.67,1,1.33,1,1,2,-0.23,0.56848858,0.43151142
2007,14,jeonbuk_fc,sangju_sangmu,1,0,0,0.46,0.15,0.38,0.33,0.17,0.5,1.46,1.15,1.33,1.5,1.54,1.17,3,6,7,0.08,0.08,0.31,0.62,0,0.17,0.83,0.54,1.77,0.67,2.67,0.54,0.17,3,3,3,-0.54,0.4668613551,0.5331386449
2007,15,ulsan_hyundai,daejeon,1,0,0,0.5,0.29,0.21,0.43,0.43,0.14,1.5,1,1.43,1,1.79,1.71,3,7,13,0.29,0.21,0.5,0.29,0.14,0.43,0.43,0.93,1,1,1.14,1.14,0.86,3,6,8,-0.07,0.5337674558,0.4662325442
2007,15,pohang_steelers,gyeongnam_fc,1,0,0,0.36,0.36,0.29,0.14,0.43,0.43,1,0.93,0.71,1.14,1.43,0.86,3,5,8,0.07,0.43,0.21,0.36,0.43,0.43,0.14,1.64,1.36,2,1.29,1.5,1.71,0,3,7,0.07,0.5657115544,0.4342884456
2007,15,seongnam_fc,jeju_united,1,0,0,0.71,0.29,0,0.57,0.43,0,1.86,0.43,1.86,0.71,2.43,2.14,3,7,13,0.71,0.36,0.14,0.5,0.29,0,0.71,0.79,1.07,0.43,1.14,1.21,0.86,3,3,7,-0.14,0.4102511959,0.5897488041
2007,15,fc_seoul,jeonnam_dragons,1,0,0,0.21,0.57,0.21,0.29,0.43,0.29,0.5,0.57,0.57,0.71,1.21,1.29,0,2,4,0,0.29,0.5,0.21,0.14,0.71,0.14,0.93,0.93,1.29,1.29,1.36,1.14,0,6,7,0.07,0.5434165327,0.4565834673
2007,16,jeonnam_dragons,daegu_fc,1,0,0,0.27,0.47,0.27,0.43,0.29,0.29,0.87,0.93,0.57,0.57,1.27,1.57,0,3,7,0,0.27,0.27,0.47,0.13,0.13,0.75,1.13,1.6,0.75,2,1.07,0.5,0,3,4,-0.2,0.5363926273,0.4636073727
2007,16,daejeon,pohang_steelers,1,0,0,0.2,0.47,0.33,0.29,0.57,0.14,0.93,1.07,0.86,0.86,1.07,1.43,0,3,7,-0.13,0.4,0.33,0.27,0.57,0.29,0.14,1.07,0.93,1.29,0.71,1.53,2,3,7,11,0.13,0.6732768836,0.3267231164
2007,17,daegu_fc,jeju_united,1,0,0,0.25,0.25,0.5,0.43,0.43,0.14,1.19,1.69,1.57,1.14,1,1.71,0,3,4,-0.25,0.31,0.19,0.5,0.25,0,0.75,0.81,1.19,0.38,1.25,1.13,0.75,1,4,4,-0.19,0.6741723008,0.3258276992
2007,17,incheon_united,jeonnam_dragons,1,0,0,0.25,0.31,0.44,0.25,0.25,0.5,1.13,1.38,1.38,1.88,1.06,1,1,4,5,-0.19,0.31,0.44,0.25,0.13,0.63,0.25,1,1,1.13,1.25,1.38,1,3,3,9,0.06,0.6484678289,0.3515321711
2007,18,suwon_bluewings,fc_seoul,1,0,0,0.53,0.24,0.24,0.67,0.11,0.22,1.53,1.06,2,1.22,1.82,2.11,3,6,9,0.29,0.24,0.59,0.18,0.13,0.75,0.13,0.59,0.59,0.63,0.63,1.29,1.13,1,5,6,0.06,0.4868274658,0.5131725342
2007,18,jeju_united,jeonnam_dragons,1,0,0,0.29,0.18,0.53,0.38,0.38,0.25,0.76,1.29,1.25,1.13,1.06,1.5,0,1,4,-0.24,0.29,0.41,0.29,0.11,0.56,0.33,1,1.06,1.11,1.33,1.29,0.89,0,3,6,0,0.611383887,0.388616113
2007,19,gyeongnam_fc,busan_ipark,1,0,0,0.39,0.22,0.39,0.33,0.11,0.56,1.56,1.39,1.11,1.33,1.39,1.11,3,4,4,0,0.17,0.28,0.56,0.22,0.44,0.33,0.89,1.39,1.11,1,0.78,1.11,0,1,4,-0.39,0.4606287857,0.5393712143
2007,19,daejeon,jeonbuk_fc,1,0,0,0.28,0.39,0.33,0.33,0.44,0.22,1.06,1,1,0.78,1.22,1.44,0,6,9,-0.06,0.5,0.17,0.33,0.67,0.11,0.22,1.61,1.22,1.89,1,1.67,2.11,0,4,10,0.17,0.6000224104,0.3999775896
2007,19,jeonnam_dragons,sangju_sangmu,1,0,0,0.28,0.39,0.33,0.5,0.25,0.25,1,1.11,0.88,0.75,1.22,1.75,0,3,3,-0.06,0.11,0.28,0.61,0,0.25,0.75,0.56,1.67,0.63,2.25,0.61,0.25,3,4,4,-0.5,0.5195587325,0.4804412675
2007,20,ulsan_hyundai,daegu_fc,1,0,0,0.42,0.42,0.16,0.4,0.5,0.1,1.26,0.84,1.2,0.8,1.68,1.7,1,3,7,0.26,0.26,0.21,0.53,0.1,0.1,0.8,1.26,1.63,0.9,2.1,1,0.4,0,3,3,-0.26,0.4596975374,0.5403024626
2007,20,suwon_bluewings,jeonnam_dragons,1,0,0,0.58,0.21,0.21,0.7,0.1,0.2,1.58,1.05,2,1.2,1.95,2.2,3,9,12,0.37,0.32,0.37,0.32,0.1,0.5,0.4,1.05,1.05,1.1,1.4,1.32,0.8,3,3,6,0,0.5250430477,0.4749569523
2007,20,fc_seoul,pohang_steelers,1,0,0,0.21,0.58,0.21,0.33,0.44,0.22,0.58,0.63,0.56,0.56,1.21,1.44,1,2,6,0,0.42,0.26,0.32,0.56,0.22,0.22,1.11,1.16,1.22,1,1.53,1.89,3,6,9,0.11,0.6367347916,0.3632652084
2007,21,gyeongnam_fc,fc_seoul,1,0,0,0.45,0.2,0.35,0.4,0.1,0.5,1.6,1.3,1.2,1.2,1.55,1.3,3,9,10,0.1,0.25,0.55,0.2,0.1,0.7,0.2,0.7,0.6,0.6,0.7,1.3,1,3,4,6,0.05,0.5824696967,0.4175303033
